"player_id","name","week","team","number","position","dob"
"00-0037334","Mike Harley",2,"CLE","82","WR","12/13/1997"
"00-0037336","Brock  Hoffman",1,"DAL","67","C","07/02/1999"
"00-0037336","Brock Hoffman",2,"DAL","67","C","07/02/1999"
"00-0037337","Shaun Jolly",2,"LAR","38","DB","10/17/1998"
"00-0037340","Zaire  Mitchell-Paden",1,"BAL","84","TE","08/20/1999"
"00-0037340","Zaire Mitchell-Paden",2,"CLE","83","TE","08/20/1999"
"00-0037341","Roderick Perry",2,"SEA","64","DT","12/03/1997"
"00-0037346","Owen Carney",2,"CIN","93","LB","02/08/1999"
"00-0037348","Tanner  Conner",1,"MIA","80","WR","03/20/1998"
"00-0037348","Tanner Conner",2,"MIA","80","WR","03/20/1998"
"00-0037349","Kellen Diesch",2,"CHI","78","T","08/23/1997"
"00-0037353","Kader Kohou",2,"MIA","28","CB","11/28/1998"
"00-0037354","Verone McKinley",2,"MIA","32","SS","06/29/1999"
"00-0037355","Braylon Sanders",2,"MIA","86","WR","01/21/1999"
"00-0037356","Ben Stille",2,"ARI","90","DT","11/12/1997"
"00-0037362","Ra'Shaun Henry",2,"CLE","13","WR","02/04/1998"
"00-0037363","Marquan McCall",2,"CAR","78","NT","03/26/1999"
"00-0037364","Arron Mosby",2,"CAR","46","OLB","04/13/1999"
"00-0037366","Charleston Rambo",2,"PHI","85","WR","08/10/1999"
"00-0037368","Derek Wright",2,"CAR","83","WR","08/13/1998"
"00-0037369","Austin Allen",2,"GB","46","TE","11/10/1998"
"00-0037370","Yusuf Corker",2,"CIN","","DB","12/26/1998"
"00-0037372","Darren Evans",2,"NYG","37","DB","02/21/1998"
"00-0037373","Zyon Gilbert",2,"NYG","38","DB","02/04/1999"
"00-0037375","Christopher Hinton",2,"LAC","97","DT","09/14/2000"
"00-0037379","Christopher Allen",2,"DEN","45","LB","08/12/1998"
"00-0037380","Kaden Davis",2,"ARI","","WR","10/25/1998"
"00-0037381","Sebastian Gutierrez",2,"KC","68","T","07/06/1998"
"00-0037382","Brandon Johnson",2,"DEN","89","WR","07/26/1998"
"00-0037383","Kana'i Mauga",2,"LV","43","LB","01/08/2000"
"00-0037384","Ja'Quan  McMillian",1,"DEN","29","CB","06/04/2000"
"00-0037384","Ja'Quan McMillian",2,"DEN","35","CB","06/04/2000"
"00-0037385","Michael Niese",2,"TB","68","T","01/13/1998"
"00-0037387","Jalen Virgil",2,"DEN","15","WR","07/13/1998"
"00-0037391","Kekoa Crawford",2,"KC","6","WR","02/10/1998"
"00-0037392","Trevor Denbow",2,"IND","43","FS","08/26/1998"
"00-0037393","JoJo Domann",2,"IND","57","OLB","07/28/1997"
"00-0037394","Ethan Fernea",2,"IND","84","WR","03/02/1998"
"00-0037395","Dallis Flowers",2,"IND","33","CB","06/04/1997"
"00-0037396","Wesley French",2,"IND","62","C","11/30/1996"
"00-0037404","Ryan  Van Demark",1,"BUF","74","T","03/22/1998"
"00-0037404","Ryan Van Demark",2,"BUF","74","T","03/22/1998"
"00-0037406","Sterling Weatherford",2,"LAR","50","OLB","01/26/1999"
"00-0037410","Jashaun Corbin",2,"NYG","","RB","08/20/2000"
"00-0037412","Cal Adomitis",2,"CIN","48","LS","07/09/1998"
"00-0037413","Ben  Brown",1,"NE","77","C","05/19/1998"
"00-0037413","Ben Brown",2,"SEA","62","G","05/19/1998"
"00-0037414","Devin Cochran",2,"CIN","76","T","07/17/1998"
"00-0037415","Allan George",2,"CIN","42","DB","07/16/1999"
"00-0037418","Delonte Hood",2,"DEN","13","DB","10/17/2000"
"00-0037420","Kwamie Lassiter",2,"CIN","18","WR","01/21/1998"
"00-0037422","Kendric Pryor",2,"JAX","14","WR","01/06/1998"
"00-0037424","Justin Rigg",2,"TEN","87","TE","03/13/1998"
"00-0037428","Alec  Anderson",1,"BUF","70","G","10/03/1999"
"00-0037428","Alec Anderson",2,"BUF","70","T","10/03/1999"
"00-0037429","Raheem Blackshear",2,"CAR","20","RB","06/05/1998"
"00-0037431","Kingsley Jonathan",2,"BUF","59","DE","04/28/1998"
"00-0037439","Derrick Deese",2,"DET","48","TE","08/19/1998"
"00-0037440","Obinna Eze",2,"DET","65","T","06/12/1998"
"00-0037441","Kevin Jarvis",2,"BUF","63","G","12/22/1998"
"00-0037443","Kalil Pimpleton",2,"NYG","81","WR","12/09/1998"
"00-0037447","Tomon Fox",2,"NYG","49","OLB","03/16/1998"
"00-0037451","Rod Williams",2,"PIT","87","TE","04/08/1998"
"00-0037455","Seth Green",2,"DAL","47","TE","02/14/1998"
"00-0037456","Troy Hairston",2,"HOU","34","FB","12/08/1998"
"00-0037457","Jake  Hansen",1,"HOU","35","OLB","06/19/1998"
"00-0037457","Jake Hansen",2,"HOU","49","OLB","06/19/1998"
"00-0037459","Kurt Hinish",2,"HOU","93","DT","04/27/1999"
"00-0037460","Johnny Johnson",2,"HOU","89","WR","05/14/1999"
"00-0037461","Tristin McCollum",2,"PHI","39","DB","05/03/1999"
"00-0037464","Jacobi Francis",2,"HOU","38","DB","09/06/1998"
"00-0037468","Raheem Layne",2,"LAC","","SS","07/02/1999"
"00-0037469","Tyreek Maddox-Williams",2,"LAC","58","LB","10/28/1997"
"00-0037471","James McCourt",2,"JAX","12","K","11/09/1997"
"00-0037474","Ty Shelby",2,"LAC","59","DE","10/14/1998"
"00-0037475","Stone  Smartt",1,"NYJ","84","TE","10/04/1998"
"00-0037475","Stone Smartt",2,"LAC","48","TE","10/04/1997"
"00-0037477","Andrew Trainer",2,"LAC","62","T","12/18/1997"
"00-0037478","Isaac Weaver",2,"LAC","60","C","02/14/1998"
"00-0037480","Dylan Cook",2,"PIT","65","T","01/11/1998"
"00-0037481","Olakunle Fatukasi",2,"NE","53","ILB","06/11/1999"
"00-0037482","Don Gardner",2,"TB","36","DB","12/09/1997"
"00-0037483","Kaylon Geiger",2,"TB","80","WR","11/01/1997"
"00-0037484","Kyler McMichael",2,"ARI","31","DB","03/22/2000"
"00-0037487","Deven Thompkins",2,"TB","83","WR","12/23/1999"
"00-0037488","Nolan Turner",2,"TB","34","DB","11/29/1997"
"00-0037491","J.J. Russell",2,"TB","51","ILB","10/12/1998"
"00-0037493","Mike  Brown",1,"TEN","44","FS","04/07/1999"
"00-0037493","Mike Brown",2,"TEN","48","FS","02/13/1978"
"00-0037495","Bryant Koback",2,"SEA","38","RB","04/06/1998"
"00-0037496","Zach McCloud",2,"TEN","51","LB","04/22/1998"
"00-0037497","Josh Sokol",2,"MIN","60","C","12/01/1997"
"00-0037499","Luiji Vilain",2,"MIN","43","OLB","03/10/1998"
"00-0037500","Ryan  Wright",1,"MIN","17","P","06/01/2000"
"00-0037500","Ryan Wright",2,"MIN","14","P","06/01/2000"
"00-0037503","Darien Butler",2,"LV","58","MLB","02/29/2000"
"00-0037505","Bryce Cosby",2,"LV","44","DB","03/22/1999"
"00-0037506","Cole Fotheringham",2,"LV","85","TE","10/11/1997"
"00-0037509","Sincere McCormick",2,"LV","","RB","09/10/2000"
"00-0037512","Isaiah  Pola-Mao",1,"LV","20","FS","06/30/1999"
"00-0037512","Isaiah Pola-Mao",2,"LV","20","FS","06/30/1999"
"00-0037515","Zach VanValkenburg",2,"LAR","51","OLB","02/17/1998"
"00-0037516","Sam Webb",2,"CAR","27","CB","05/19/1998"
"00-0037517","Luke Masterson",2,"LV","59","OLB","01/07/1998"
"00-0037519","Kevin Atkins",2,"NYG","","DT","07/30/1998"
"00-0037521","Tayler Hawkins",2,"SF","","DB","12/27/1997"
"00-0037522","Qwuantrezz Knight",2,"ARI","43","CB","10/10/1997"
"00-0037524","Tay Martin",2,"SF","14","WR","12/14/1997"
"00-0037525","Jordan  Mason",1,"MIN","27","RB","05/24/1999"
"00-0037525","Jordan Mason",2,"SF","24","RB","05/24/1999"
"00-0037526","Marcelino  McCrary-Ball",1,"NYJ","41","OLB","03/23/1999"
"00-0037526","Marcelino McCrary-Ball",2,"SF","40","ILB","03/23/1999"
"00-0037527","Segun  Olubi",1,"IND","50","OLB","11/01/1999"
"00-0037527","Segun Olubi",2,"IND","50","MLB","11/01/1999"
"00-0037529","Jason Poe",2,"SF","62","G","07/27/1998"
"00-0037530","Sam Schlueter",2,"MIN","","T","08/11/1997"
"00-0037535","DaMarcus Fields",2,"WAS","39","DB","03/11/1998"
"00-0037536","Vincent Gray",2,"LAR","35","DB","12/28/1999"
"00-0037537","Lewis Kidd",2,"NO","66","G","09/15/1997"
"00-0037539","Lucas  Krull",1,"DEN","85","TE","07/11/1998"
"00-0037539","Lucas Krull",2,"NO","87","TE","07/11/1998"
"00-0037540","Smoke Monday",2,"NO","38","DB","02/19/2000"
"00-0037542","John Parker Romo",2,"DET","24","K","08/24/1997"
"00-0037544","Nephi Sewell",2,"NO","45","MLB","12/19/1998"
"00-0037545","Rashid  Shaheed",1,"NO","22","WR","08/31/1998"
"00-0037545","Rashid Shaheed",2,"NO","89","WR","08/31/1998"
"00-0037547","Daniel  Whelan",1,"GB","19","P","02/10/1999"
"00-0037547","Daniel Whelan",2,"GB","19","P","02/10/1999"
"00-0037549","Darrell  Baker Jr.",1,"TEN","39","CB","03/27/1998"
"00-0037549","Darrell Baker",2,"IND","","CB","03/27/1998"
"00-0037551","Manny Jones",2,"PIT","96","DE","06/06/1999"
"00-0037557","Ronnie Rivers",2,"LAR","30","RB","01/31/1999"
"00-0037560","Chandler Wooten",2,"CAR","50","ILB","04/25/1999"
"00-0037561","Markquese  Bell",1,"DAL","14","SS","01/06/1999"
"00-0037561","Markquese Bell",2,"DAL","41","FS","01/06/1999"
"00-0037563","Malik Davis",2,"DAL","34","RB","11/26/1998"
"00-0037564","Dontario Drummond",2,"DAL","16","WR","08/22/1997"
"00-0037565","James Empey",2,"GB","62","C","10/27/1996"
"00-0037566","Ty Fryfogle",2,"KC","","WR","01/28/1999"
"00-0037569","Peyton Hendershot",2,"DAL","89","TE","04/23/1999"
"00-0037570","Dennis Houston",2,"DAL","17","WR","04/24/1999"
"00-0037572","Alec Lindstrom",2,"DAL","65","C","07/07/1998"
"00-0037573","Quandre Mosely",2,"NE","34","DB","05/18/1999"
"00-0037577","Isaac Taylor-Stuart",2,"IND","36","DB","10/25/1999"
"00-0037578","Juanyeh  Thomas",1,"DAL","2","FS","06/24/2000"
"00-0037578","Juanyeh Thomas",2,"DAL","40","FS","06/24/2000"
"00-0037582","Kuony Deng",2,"CHI","52","LB","08/17/1998"
"00-0037584","Brad Hawkins",2,"NE","29","DB","07/26/1998"
"00-0037585","Timmy Horne",2,"ATL","93","DT","10/25/1997"
"00-0037587","Nate  Landman",1,"LAR","53","ILB","11/19/1998"
"00-0037587","Nate Landman",2,"ATL","55","ILB","11/19/1998"
"00-0037590","Tyler Vrabel",2,"ATL","73","T","06/24/2000"
"00-0037591","Leroy Watson",2,"SF","72","T","06/20/1998"
"00-0037592","David Anenih",2,"ARI","96","OLB","08/15/1999"
"00-0037593","Tre Avery",2,"TEN","30","CB","02/26/1997"
"00-0037594","Julius  Chestnut",1,"TEN","36","RB","10/26/2000"
"00-0037594","Julius Chestnut",2,"TEN","36","RB","10/26/2000"
"00-0037596","Jack  Gibbens",1,"NE","51","ILB","11/24/1998"
"00-0037596","Jack Gibbens",2,"TEN","50","ILB","11/24/1998"
"00-0037598","Hayden Howerton",2,"ARI","61","G","02/11/1999"
"00-0037600","Jalen McKenzie",2,"SEA","76","T","07/10/1999"
"00-0037601","Xavier  Newman-Johnson",1,"NYJ","65","G","08/04/1999"
"00-0037601","Xavier Newman-Johnson",2,"TEN","67","G","08/04/1999"
"00-0037602","Sam  Okuayinonu",1,"SF","91","DE","05/01/1998"
"00-0037602","Sam Okuayinonu",2,"TEN","59","DE","05/01/1998"
"00-0037603","Jayden Peevy",2,"TEN","72","DT","09/03/1999"
"00-0037604","Reggie Roberson",2,"TEN","86","WR","10/14/1998"
"00-0037605","Andrew Rupcich",2,"TEN","76","T","04/01/1999"
"00-0037606","Caleb Shudak",2,"TEN","11","K","11/19/1997"
"00-0037607","Ryan Stonehouse",2,"TEN","4","P","05/11/1999"
"00-0037608","Tre Swilling",2,"SF","31","CB","03/26/1999"
"00-0037611","Kayvon  Thibodeaux",1,"NYG","5","OLB","12/15/2000"
"00-0037611","Kayvon Thibodeaux",2,"NYG","5","OLB","12/15/2000"
"00-0037612","Evan  Neal",1,"NYG","73","T","09/19/2000"
"00-0037612","Evan Neal",2,"NYG","73","T","09/19/2000"
"00-0037613","Kenyon Green",2,"HOU","59","G","03/15/2001"
"00-0037614","John  Metchie III",1,"PHI","18","WR","07/18/2000"
"00-0037614","John Metchie",2,"HOU","8","WR","07/18/2000"
"00-0037615","Nakobe Dean",2,"PHI","17","ILB","12/13/2000"
"00-0037616","Nick  Cross",1,"IND","20","SS","09/10/2001"
"00-0037616","Nick Cross",2,"IND","20","SS","09/01/2001"
"00-0037617","Hassan  Haskins",1,"LAC","28","RB","11/26/1999"
"00-0037617","Hassan Haskins",2,"TEN","25","RB","11/26/1999"
"00-0037618","Zachary Thomas",2,"LAR","74","T","05/26/1998"
"00-0037619","Chasen Hines",2,"NE","63","G","04/03/2000"
"00-0037620","Andrew Stueber",2,"NE","64","T","07/01/1999"
"00-0037621","Ryder Anderson",2,"NYG","90","DT","10/15/1998"
"00-0037625","Vitaliy Gurman",2,"LV","76","T","08/04/1998"
"00-0037627","Mike Greene",2,"TB","91","DT","05/03/1999"
"00-0037633","Jacob  Hummel",1,"BAL","35","MLB","01/04/1999"
"00-0037633","Jake Hummel",2,"LAR","35","ILB","01/04/1999"
"00-0037634","Duron Lowe",2,"TB","28","DB","11/29/1997"
"00-0037636","Jack Snyder",2,"MIN","64","G","05/25/1997"
"00-0037638","Benton Whitley",2,"MIN","53","DE","02/12/1999"
"00-0037639","William Kwenkeu",2,"MIN","47","LB","01/08/1997"
"00-0037654","Tucker Fisk",2,"ATL","","TE","01/19/1999"
"00-0037660","Prince Emili",2,"NO","94","DT","09/18/1998"
"00-0037661","Ja'Marcus  Ingram",1,"BUF","46","CB","09/02/1997"
"00-0037661","Ja'Marcus Ingram",2,"BUF","46","DB","09/02/1997"
"00-0037662","C.J. Brewer",2,"TB","98","DT","11/22/1997"
"00-0037663","Jermaine  Johnson II",1,"NYJ","11","OLB","01/08/1999"
"00-0037663","Jermaine Johnson",2,"NYJ","52","OLB","01/07/1999"
"00-0037664","Alec  Pierce",1,"IND","14","WR","05/02/2000"
"00-0037664","Alec Pierce",2,"IND","14","WR","05/02/2000"
"00-0037665","Sam  Williams",1,"DAL","54","DE","03/31/1999"
"00-0037665","Sam Williams",2,"DAL","54","DE","07/28/1980"
"00-0037666","Jalen  Tolbert",1,"DAL","1","WR","02/27/1999"
"00-0037666","Jalen Tolbert",2,"DAL","18","WR","02/27/1999"
"00-0037667","Kerby  Joseph",1,"DET","31","FS","11/14/2000"
"00-0037667","Kerby Joseph",2,"DET","31","FS","11/14/2000"
"00-0037686","Tucker Addington",2,"NE","49","LS",NA
"00-0037692","Brandon  Aubrey",1,"DAL","17","K","03/14/1995"
"00-0037692","Brandon Aubrey",2,"DAL","1","K","03/14/1995"
"00-0037708","Maurice Alexander",2,"DET","15","WR","01/10/1997"
"00-0037711","Jeremiah Pharms",2,"NE","70","DE","10/16/1996"
"00-0037740","Garrett  Wilson",1,"NYJ","5","WR","07/22/2000"
"00-0037740","Garrett Wilson",2,"NYJ","17","WR","07/22/2000"
"00-0037741","Jahan  Dotson",1,"PHI","2","WR","03/22/2000"
"00-0037741","Jahan Dotson",2,"WAS","1","WR","03/22/2000"
"00-0037742","Treylon Burks",2,"TEN","16","WR","03/23/2000"
"00-0037743","Daxton  Hill",1,"CIN","23","CB","09/29/2000"
"00-0037743","Daxton Hill",2,"CIN","23","FS","09/29/2000"
"00-0037744","Trey  McBride",1,"ARI","85","TE","11/22/1999"
"00-0037744","Trey McBride",2,"ARI","85","TE","11/22/1999"
"00-0037745","Velus  Jones Jr.",1,"NO","13","RB","05/11/1997"
"00-0037745","Velus Jones",2,"CHI","12","WR","05/11/1997"
"00-0037746","Brian  Robinson",1,"SF","3","RB","03/22/1999"
"00-0037746","Brian Robinson",2,"WAS","8","RB","03/22/1999"
"00-0037747","Christian Matthew",2,"ARI","35","CB","10/26/1996"
"00-0037748","Marquis Hayes",2,"ARI","78","G","02/14/1999"
"00-0037749","Jack Coco",2,"ARI","56","LS","10/09/1998"
"00-0037751","Myjai Sanders",2,"ARI","41","OLB","06/20/1998"
"00-0037752","Tycen  Anderson",1,"CIN","26","FS","06/13/1999"
"00-0037752","Tycen Anderson",2,"CIN","26","SS","06/13/1999"
"00-0037753","Cam  Taylor-Britt",1,"CIN","29","CB","10/15/1999"
"00-0037753","Cam Taylor-Britt",2,"CIN","29","CB","10/15/1999"
"00-0037754","Nicholas Petit-Frere",2,"TEN","78","T","09/15/1999"
"00-0037755","Jelani Woods",2,"IND","80","TE","10/09/1998"
"00-0037756","Travis  Jones",1,"BAL","98","NT","10/15/1999"
"00-0037756","Travis Jones",2,"BAL","98","DT","10/15/1999"
"00-0037757","Bernhard  Raimann",1,"IND","79","T","09/23/1997"
"00-0037757","Bernhard Raimann",2,"IND","79","T","09/23/1997"
"00-0037758","Cordale  Flott",1,"NYG","28","CB","08/24/2001"
"00-0037758","Cordale Flott",2,"NYG","28","CB","08/24/2001"
"00-0037759","DeMarvin Leal",2,"PIT","98","DE","07/01/2000"
"00-0037760","Jeffrey Gunter",2,"CIN","93","DE","06/01/1999"
"00-0037799","Dondrea  Tillman",1,"DEN","92","OLB","04/30/1998"
"00-0037801","KaVontae  Turpin",1,"DAL","9","WR","08/02/1996"
"00-0037801","Kavontae Turpin",2,"DAL","9","WR","08/02/1996"
"00-0037804","Zachary Carter",2,"CIN","95","DT","04/07/1999"
"00-0037805","Jeremy  Ruckert",1,"NYJ","89","TE","08/11/2000"
"00-0037805","Jeremy Ruckert",2,"NYJ","89","TE","08/11/2000"
"00-0037806","Diego Fagot",2,"NE","48","LB",NA
"00-0037807","Joshua Ezeudu",2,"NYG","75","G","09/19/1999"
"00-0037808","DeAngelo  Malone",1,"ATL","51","ILB","07/12/1999"
"00-0037808","DeAngelo Malone",2,"ATL","51","OLB","07/12/1999"
"00-0037809","Chig  Okonkwo",1,"TEN","85","TE","09/08/1999"
"00-0037809","Chigoziem Okonkwo",2,"TEN","85","TE","09/08/1999"
"00-0037810","Troy Andersen",2,"ATL","44","ILB","04/23/1999"
"00-0037811","Chad Muma",2,"JAX","48","ILB","08/18/1999"
"00-0037812","Abraham  Lucas",1,"SEA","72","T","10/15/1998"
"00-0037812","Abraham Lucas",2,"SEA","72","T","10/15/1998"
"00-0037813","Channing Tindall",2,"MIA","41","ILB","03/28/2000"
"00-0037814","Luke  Fortner",1,"NO","79","C","05/15/1998"
"00-0037814","Luke Fortner",2,"JAX","79","C","05/15/1998"
"00-0037815","Cameron  Thomas",1,"CLE","99","DE","07/01/2000"
"00-0037815","Cameron Thomas",2,"ARI","97","OLB","01/07/2000"
"00-0037816","Romeo  Doubs",1,"GB","87","WR","04/13/2000"
"00-0037816","Romeo Doubs",2,"GB","87","WR","04/13/2000"
"00-0037817","Zach  Tom",1,"GB","50","T","03/26/1999"
"00-0037817","Zach Tom",2,"GB","50","T","03/26/1999"
"00-0037818","Zion  Johnson",1,"LAC","77","G","11/18/1999"
"00-0037818","Zion Johnson",2,"LAC","77","G","11/18/1999"
"00-0037819","Leo  Chenal",1,"KC","54","OLB","10/26/2000"
"00-0037819","Leo Chenal",2,"KC","54","OLB","10/26/2000"
"00-0037821","Charles  Cross",1,"SEA","67","T","11/25/2000"
"00-0037821","Charles Cross",2,"SEA","67","T","11/25/2000"
"00-0037822","Brian Asamoah",2,"MIN","33","ILB","03/29/2000"
"00-0037823","Christian  Harris",1,"HOU","48","OLB","01/16/2001"
"00-0037823","Christian Harris",2,"HOU","48","ILB","01/16/2001"
"00-0037825","Tyler  Linderbaum",1,"BAL","64","C","04/07/2000"
"00-0037825","Tyler Linderbaum",2,"BAL","64","C","04/07/2000"
"00-0037826","Drake Jackson",2,"SF","95","DE","04/12/2001"
"00-0037827","Tyrion Davis-Price",2,"SF","32","RB","10/23/2000"
"00-0037828","Danny Gray",2,"SF","6","WR","04/01/1999"
"00-0037829","Spencer  Burford",1,"SF","74","G","07/19/2000"
"00-0037829","Spencer Burford",2,"SF","74","G","07/19/2000"
"00-0037830","Samuel Womack",2,"SF","26","CB","07/07/1999"
"00-0037831","Nick Zakelj",2,"SF","63","G","06/22/1999"
"00-0037832","Kalia  Davis",1,"SF","93","DT","10/02/1998"
"00-0037832","Kalia Davis",2,"SF","93","DT","10/02/1998"
"00-0037833","Tariq Castro-Fields",2,"WAS","40","CB","01/14/1999"
"00-0037834","Brock  Purdy",1,"SF","13","QB","12/27/1999"
"00-0037834","Brock Purdy",2,"SF","13","QB","12/27/1999"
"00-0037835","Luke  Goedeke",1,"TB","67","G","11/21/1998"
"00-0037835","Luke Goedeke",2,"TB","67","G","11/21/1998"
"00-0037836","Logan Bruss",2,"LAR","60","G","10/06/1998"
"00-0037837","Calvin  Austin III",1,"PIT","19","WR","03/24/1999"
"00-0037837","Calvin Austin",2,"PIT","19","WR","03/24/1999"
"00-0037838","Isaiah Likely",2,"BAL","80","TE","04/18/2000"
"00-0037839","Cobie  Durant",1,"LAR","14","CB","02/09/1998"
"00-0037839","Cobie Durant",2,"LAR","14","CB","02/09/1998"
"00-0037840","Kyren  Williams",1,"LAR","23","RB","08/26/2000"
"00-0037840","Kyren Williams",2,"LAR","23","RB","08/26/2000"
"00-0037841","Quentin  Lake",1,"LAR","37","FS","01/29/1999"
"00-0037841","Quentin Lake",2,"LAR","37","FS","12/29/1999"
"00-0037842","Derion  Kendrick",1,"SEA","1","CB","08/24/2000"
"00-0037842","Derion Kendrick",2,"LAR","6","CB","08/24/2000"
"00-0037843","Daniel  Hardy",1,"CHI","92","DE","12/15/1998"
"00-0037843","Daniel Hardy",2,"LAR","44","LB","12/15/1998"
"00-0037844","Russ Yeast",2,"LAR","21","SS","05/08/1999"
"00-0037845","A.J. Arcuri",2,"LAR","61","T","08/13/1997"
"00-0037984","Damarion Williams",2,"BAL","22","CB","07/15/1998"
"00-0038038","Kyle  Hamilton",1,"BAL","14","SS","03/16/2001"
"00-0038038","Kyle Hamilton",2,"BAL","14","SS","03/16/2001"
"00-0038039","Jack  Jones",1,"MIA","23","CB","12/20/1997"
"00-0038039","Jack Jones",2,"NE","13","CB","12/20/1997"
"00-0038040","Zamir  White",1,"LV","3","RB","09/18/1999"
"00-0038040","Zamir White",2,"LV","35","RB","09/18/1999"
"00-0038041","Jake  Ferguson",1,"DAL","87","TE","01/18/1999"
"00-0038041","Jake Ferguson",2,"DAL","87","TE","01/18/1999"
"00-0038042","Jake Camarda",2,"TB","5","P","04/20/1999"
"00-0038043","Joshua  Williams",1,"KC","2","CB","10/17/1999"
"00-0038043","Joshua Williams",2,"KC","23","CB","10/17/1999"
"00-0038045","Isaiah Spiller",2,"LAC","28","RB","08/09/2001"
"00-0038046","Charlie  Kolar",1,"BAL","88","TE","02/10/1999"
"00-0038046","Charlie Kolar",2,"BAL","88","TE","02/10/1999"
"00-0038073","Alex Akingbulu",2,"WAS","62","T","12/28/1997"
"00-0038090","Skyy  Moore",1,"SF","9","WR","09/10/2000"
"00-0038090","Skyy Moore",2,"KC","24","WR","09/10/2000"
"00-0038091","J.T. Woods",2,"LAC","22","FS","06/10/2000"
"00-0038092","Erik Ezukanma",2,"MIA","18","WR","01/25/2000"
"00-0038093","Neil Farrell",2,"KC","92","DT","09/09/1998"
"00-0038094","Jordan  Stout",1,"BAL","11","P","08/04/1998"
"00-0038094","Jordan Stout",2,"BAL","11","P","08/04/1998"
"00-0038095","Cordell Volson",2,"CIN","67","G","07/20/1998"
"00-0038096","Josh Paschal",2,"DET","93","DE","12/17/1998"
"00-0038097","Cade York",2,"CLE","3","K","01/27/2001"
"00-0038098","Pierre Strong",2,"CLE","35","RB","12/10/1998"
"00-0038099","Phidarian Mathis",2,"WAS","98","DT","04/26/1998"
"00-0038100","Percy  Butler",1,"WAS","35","SS","05/05/2000"
"00-0038100","Percy Butler",2,"WAS","35","FS","05/05/2000"
"00-0038101","Akayleb  Evans",1,"CAR","29","CB","06/22/1999"
"00-0038101","Akayleb Evans",2,"MIN","21","CB","06/22/1999"
"00-0038102","Kenny  Pickett",1,"LV","15","QB","06/06/1998"
"00-0038102","Kenny Pickett",2,"PIT","8","QB","06/06/1998"
"00-0038103","Cole Strange",2,"NE","69","G","07/31/1998"
"00-0038104","Tyquan  Thornton",1,"KC","80","WR","08/07/2000"
"00-0038104","Tyquan Thornton",2,"NE","11","WR","08/07/2000"
"00-0038105","Damarri Mathis",2,"DEN","27","CB","04/12/1999"
"00-0038106","Eyioma  Uwazurike",1,"DEN","96","DE","05/06/1998"
"00-0038107","Micheal  Clemons",1,"NYJ","72","DE","08/21/1997"
"00-0038107","Micheal Clemons",2,"NYJ","72","DE","08/21/1997"
"00-0038108","Bailey Zappe",2,"NE","4","QB","04/26/1999"
"00-0038111","Kyler Gordon",2,"CHI","6","CB","12/17/1999"
"00-0038112","Cam  Jurgens",1,"PHI","51","G","08/21/1999"
"00-0038112","Cam Jurgens",2,"PHI","51","G","08/21/1999"
"00-0038113","Brandon Smith",2,"CAR","40","ILB","04/12/2001"
"00-0038114","Max  Mitchell",1,"NYJ","61","T","10/12/1999"
"00-0038114","Max Mitchell",2,"NYJ","61","T","10/12/1999"
