"playid","season","week","gamekey_internal","offense","defense","play_type","quarter","minutes","seconds","yards_to_endzone","down","distance","yards_gained","total_rbs","total_wrs","total_tes","personnel","shotgun","play_action","no_huddle","defenders_in_box","run_direction","yards_created","yards_blocked","target_depth","evaded_tackle1","evaded_tackle2","evaded_tackle3","oline_hurry","qb_seconds_to_throw","throw_under_duress","batted_pass","money_throw","interceptable_pass","danger_play","catchable_pass","contested_target","end_zone_target","drop","pass_breakup","qb_throw_away","receiver_separation_at_target","qb_id","runner_id","targeted_receiver_id","targeted_defender_id","coverage_type","skill1","skill1_route","skill1_motion","skill1_cushion","skill2","skill2_route","skill2_motion","skill2_cushion","skill3","skill3_route","skill3_motion","skill3_cushion","skill4","skill4_route","skill4_motion","skill4_cushion","skill5","skill5_route","skill5_motion","skill5_cushion","qb_pressure_defender1_id","qb_pressure_defender2_id","qb_pressure_defender3_id","pass_breakup_defender_id","description","first_down_gained","redzone","away_team","home_team","off_score","def_score","penalty_team","penalty","blocked_kick","interception","sack","fumble","fumble_lost","over_under","spread","surface","conditions","forecast_temp","forecast_wind"
1109472,2025,2,"2025-09-14_DET_CHI","CHI","DET","RUSH",2,11,57,"55",1,10,7,1,2,2,"12",1,0,0,7,"RE","2","5","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0036275","","","","00-0040126",0,"","","00-0036290",0,"","","00-0036275",0,"","","00-0039919",1,"","","00-0034827",1,"","","","","","","(11:57) (Shotgun) 4-D.Swift right end to DET 48 for 7 yards (32-B.Branch).",0,"0","CHI","DET",7,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109473,2025,2,"2025-09-14_DET_CHI","CHI","DET","PASS",2,11,28,"48",2,3,7,1,2,2,"12",1,0,1,6,"","1","6","5","","","",0,"2.5",0,0,0,0,0,1,0,"0",0,0,0,"TCV","00-0039918","","00-0036290","00-0039903","1","00-0040126",1,"","3","00-0034827",1,"","1","00-0036275",0,"","3","00-0039919",1,"","3","00-0036290",1,"","1","","","","","(11:28) (No Huddle, Shotgun) 18-C.Williams pass short right to 85-C.Kmet to DET 41 for 7 yards (6-T.Arnold).",1,"0","CHI","DET",7,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109474,2025,2,"2025-09-14_DET_CHI","CHI","DET","NOPL",2,10,49,"41",1,10,0,1,2,2,"12",1,1,0,6,"","","","0","","","",1,"6",0,0,0,0,0,0,0,"0",0,0,0,"TCV","00-0039918","","","00-0037667","3","00-0040735",1,"","2","00-0036290",1,"","5","00-0036275",0,"","5","00-0040126",1,"","5","00-0039919",1,"","2","00-0037236","","","","(10:49) (Shotgun) 18-C.Williams pass incomplete deep right to 10-L.Burden. PENALTY on CHI-52-D.Dalman, Offensive Holding, 10 yards, enforced at DET 41 - No Play.",0,"0","CHI","DET",7,14,"CHI","Offensive Holding",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109475,2025,2,"2025-09-14_DET_CHI","CHI","DET","RUSH",2,10,41,"51",1,20,3,1,3,1,"11",1,0,0,6,"RM","2","1","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0036275","","","","00-0035208",1,"","","00-0039919",0,"","","00-0036290",0,"","","00-0036275",0,"","","00-0034827",0,"","","","","","","(10:41) (Shotgun) 4-D.Swift up the middle to DET 48 for 3 yards (34-A.Anzalone; 31-K.Joseph).",0,"0","CHI","DET",7,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109476,2025,2,"2025-09-14_DET_CHI","CHI","DET","NOPL",2,10,14,"48",2,17,0,1,3,1,"11",1,0,0,6,"","1","-1","0","","","",0,"2.3",0,0,0,0,0,1,1,"0",0,0,0,"TCV","00-0039918","","","00-0039141","1","00-0036290",1,"","1","00-0035208",1,"","1","00-0039919",1,"","3","00-0036275",0,"","4","00-0034827",1,"","1","","","","","(10:14) (Shotgun) 18-C.Williams pass short middle to 15-R.Odunze to DET 43 for 5 yards (32-B.Branch). FUMBLES (32-B.Branch), touched at DET 44, recovered by CHI-52-D.Dalman at DET 42. PENALTY on CHI-70-B.Jones, Face Mask, 15 yards, enforced at DET 48 - No Play.",0,"0","CHI","DET",7,14,"CHI","Face Mask",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109477,2025,2,"2025-09-14_DET_CHI","CHI","DET","PASS",2,9,56,"63",2,32,0,1,3,1,"11",1,0,0,5,"","","","30","","","",1,"6.1",0,0,0,1,1,0,0,"0",0,0,0,"TCV","00-0039918","","00-0035208","00-0037667","2","00-0039919",1,"","1","00-0035208",1,"","3","00-0040126",1,"","3","00-0036275",1,"P","4","00-0034827",1,"","3","00-0037236","","","","(9:56) (Shotgun) 18-C.Williams pass deep right intended for 14-O.Zaccheaus INTERCEPTED by 31-K.Joseph at DET 33. 31-K.Joseph ran ob at DET 33 for no gain.",0,"0","CHI","DET",7,14,"","",0,1,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109478,2025,2,"2025-09-14_DET_CHI","DET","CHI","PASS",2,9,45,"67",1,10,4,1,2,2,"12",0,1,0,6,"","1","3","-7","","","",0,"3.8",0,0,0,0,0,1,0,"0",0,0,0,"STP","00-0033106","","00-0035685","00-0035386","2","00-0036963",1,"S","1","00-0036754",1,"S","","00-0035685",0,"","","00-0039065",1,"","","00-0037240",1,"","1","","","","","(9:45) 16-J.Goff pass short left to 5-D.Montgomery pushed ob at DET 37 for 4 yards (53-T.Edwards; 26-N.Wright).",0,"0","CHI","DET",14,7,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109479,2025,2,"2025-09-14_DET_CHI","DET","CHI","RUSH",2,9,15,"63",2,6,2,1,3,1,"11",0,0,0,6,"RM","1","1","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0035685","","","","00-0040669",0,"S","","00-0039065",0,"","","00-0036963",0,"P","","00-0035685",0,"","","00-0032464",0,"","","","","","","(9:15) 5-D.Montgomery up the middle to DET 39 for 2 yards (69-T.Kpassagnon).",0,"0","CHI","DET",14,7,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109480,2025,2,"2025-09-14_DET_CHI","DET","CHI","RUSH",2,8,29,"61",3,4,6,1,3,1,"11",1,0,0,6,"RT","3","3","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0036963","","","","00-0032464",0,"","","00-0039065",0,"P","","00-0036963",0,"","","00-0037240",0,"","","00-0035685",0,"","","","","","","(8:29) (Shotgun) 14-A.St. Brown right tackle to DET 45 for 6 yards (9-J.Brisker).",1,"0","CHI","DET",14,7,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109481,2025,2,"2025-09-14_DET_CHI","DET","CHI","RUSH",2,7,46,"55",1,10,9,1,2,2,"12",0,0,0,8,"RE","3","6","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0032464","","","","00-0032464",0,"","","00-0035685",0,"","","00-0036754",0,"P","","00-0039065",0,"P","","00-0036963",0,"","","","","","","(7:46) 11-K.Raymond right end to CHI 46 for 9 yards (44-N.Sewell).",0,"0","CHI","DET",14,7,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109482,2025,2,"2025-09-14_DET_CHI","DET","CHI","RUSH",2,6,58,"46",2,1,9,1,2,2,"12",0,0,0,7,"LT","3","6","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0035685","","","","00-0036963",0,"","","00-0036754",0,"","","00-0035685",0,"","","00-0039065",0,"P","","00-0040669",0,"","","","","","","(6:58) 5-D.Montgomery left tackle to CHI 37 for 9 yards (49-T.Edmunds).",1,"0","CHI","DET",14,7,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109483,2025,2,"2025-09-14_DET_CHI","DET","CHI","RUSH",2,6,14,"37",1,10,18,1,2,2,"12",0,0,0,7,"RE","4","14","","00-0039071","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0035685","","","","00-0037240",0,"","","00-0035685",0,"","","00-0036754",0,"P","","00-0039065",0,"","","00-0036963",0,"","","","","","","(6:14) 5-D.Montgomery right end pushed ob at CHI 19 for 18 yards (9-J.Brisker).",1,"0","CHI","DET",14,7,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109484,2025,2,"2025-09-14_DET_CHI","DET","CHI","RUSH",2,5,34,"19",1,10,11,1,3,1,"11",0,0,0,7,"LE","0","11","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0039139","","","","00-0037240",0,"","","00-0039139",0,"","","00-0036963",0,"S","","00-0039065",0,"","","00-0032464",0,"","","","","","","(5:34) 0-J.Gibbs left end pushed ob at CHI 8 for 11 yards (31-K.Byard).",1,"1","CHI","DET",14,7,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109485,2025,2,"2025-09-14_DET_CHI","DET","CHI","PASS",2,4,53,"8",1,8,8,1,2,2,"12",0,1,0,6,"","","","2","","","",0,"1.9",0,0,0,0,0,1,0,"0",0,0,0,"OPN","00-0033106","","00-0036754","00-0033132","3","00-0037240",1,"","6","00-0039065",1,"P","","00-0035685",0,"","","00-0036754",1,"S","","00-0036963",1,"","6","","","","","(4:53) 16-J.Goff pass short left to 89-B.Wright for 8 yards, TOUCHDOWN.",0,"1","CHI","DET",14,7,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109486,2025,2,"2025-09-14_DET_CHI","DET","CHI","FGXP",2,4,48,"15",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","39-J.Bates extra point is GOOD, Center-49-H.Hatten, Holder-3-J.Fox.",0,"1","CHI","DET",20,7,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109487,2025,2,"2025-09-14_DET_CHI","CHI","DET","KOFF",2,4,48,"35",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","39-J.Bates kicks 66 yards from DET 35 to CHI -1. 12-D.Duvernay to CHI 28 for 29 yards (25-J.Saylors; 95-P.O'Connor). PENALTY on DET-45-M.Rice, Unnecessary Roughness, 15 yards, enforced at CHI 28.",0,"0","CHI","DET",7,21,"DET","Unnecessary Roughness",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109488,2025,2,"2025-09-14_DET_CHI","CHI","DET","PASS",2,4,42,"57",1,10,0,1,2,2,"12",0,1,0,6,"","","","7","","","",1,"3.2",0,0,0,0,0,0,0,"0",0,0,0,"TCV","00-0039918","","00-0034827","00-0039018","3","00-0040126",1,"","5","00-0036290",1,"","6","00-0040236",0,"","5","00-0034827",1,"","4","00-0039919",1,"","6","00-0037236","","","","(4:42) 18-C.Williams pass incomplete short right to 2-D.Moore.",0,"0","CHI","DET",7,21,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109489,2025,2,"2025-09-14_DET_CHI","CHI","DET","PASS",2,4,38,"57",2,10,21,1,2,2,"12",0,1,0,7,"","0","21","21","","","",0,"3.8",0,0,1,0,0,1,0,"0",0,0,0,"TCV","00-0039918","","00-0039919","00-0034384","1","00-0034827",1,"","2","00-0040126",1,"","4","00-0040236",0,"","5","00-0036290",1,"","5","00-0039919",1,"","1","","","","","(4:38) 18-C.Williams pass deep middle to 15-R.Odunze to DET 36 for 21 yards (31-K.Joseph).",1,"0","CHI","DET",7,21,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109490,2025,2,"2025-09-14_DET_CHI","CHI","DET","PASS",2,4,13,"36",1,10,15,1,2,2,"12",1,0,1,6,"","1","14","12","","","",0,"3",0,0,0,0,0,1,1,"0",0,0,0,"TCV","00-0039918","","00-0039919","00-0039141","1","00-0040126",1,"","6","00-0036290",1,"","10","00-0040236",1,"","5","00-0039919",1,"","12","00-0034827",1,"","6","","","","","(4:13) (No Huddle, Shotgun) 18-C.Williams pass short right to 15-R.Odunze to DET 21 for 15 yards (32-B.Branch, 55-D.Barnes). Penalty on DET-34-A.Anzalone, Illegal Contact, declined.",1,"0","CHI","DET",7,21,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109491,2025,2,"2025-09-14_DET_CHI","CHI","DET","PASS",2,3,46,"21",1,10,8,1,2,2,"12",1,0,0,6,"","0","8","4","","","",0,"2.6",0,0,0,0,0,1,0,"0",0,0,0,"OPN","00-0039918","","00-0040236","00-0039018","3","00-0036290",1,"","5","00-0034827",1,"","1","00-0040236",1,"","5","00-0040126",1,"","5","00-0039919",1,"","6","","","","","(3:46) (Shotgun) 18-C.Williams pass short right to 25-K.Monangai to DET 13 for 8 yards (46-J.Campbell; 55-D.Barnes).",0,"0","CHI","DET",7,21,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109492,2025,2,"2025-09-14_DET_CHI","CHI","DET","RUSH",2,3,7,"13",2,2,-1,1,2,2,"12",0,0,0,7,"RM","1","-2","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0040236","","","","00-0034827",0,"","2","00-0040126",0,"","","00-0036290",0,"","","00-0040236",0,"","","00-0039919",1,"","","","","","","(3:07) 25-K.Monangai up the middle to DET 14 for -1 yards (32-B.Branch).",0,"1","CHI","DET",7,21,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109493,2025,2,"2025-09-14_DET_CHI","CHI","DET","RUSH",2,2,22,"14",3,3,8,0,4,1,"01",1,0,0,7,"RE","3","5","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0039918","","","","00-0039919",1,"","","00-0036290",0,"","","00-0034827",0,"S","","00-0040735",0,"","","00-0035208",0,"","","","","","","(2:22) (Shotgun) 18-C.Williams right end to DET 6 for 8 yards (94-M.Wingo).",1,"1","CHI","DET",7,21,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109494,2025,2,"2025-09-14_DET_CHI","CHI","DET","PASS",2,2,0,"6",1,6,6,1,2,2,"12",0,1,0,7,"","","","6","","","",0,"3.6",0,0,0,0,0,1,0,"1",0,0,0,"OPN","00-0039918","","00-0039919","00-0039018","3","00-0034827",1,"","5","00-0036275",0,"","4","00-0039919",1,"S","3","00-0036290",1,"","4","00-0040126",1,"","5","","","","","(2:00) 18-C.Williams pass short left to 15-R.Odunze for 6 yards, TOUCHDOWN.",0,"1","CHI","DET",7,21,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109495,2025,2,"2025-09-14_DET_CHI","CHI","DET","FGXP",2,1,55,"15",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","8-C.Santos extra point is GOOD, Center-46-S.Daly, Holder-19-T.Taylor.",0,"1","CHI","DET",13,21,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109496,2025,2,"2025-09-14_DET_CHI","DET","CHI","KOFF",2,1,55,"35",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","8-C.Santos kicks 61 yards from CHI 35 to DET 4. 15-G.Stuard to DET 24 for 20 yards (44-N.Sewell).",0,"0","CHI","DET",21,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109497,2025,2,"2025-09-14_DET_CHI","DET","CHI","PASS",2,1,51,"76",1,10,8,1,3,1,"11",1,0,0,5,"","0","8","6","","","",0,"2.5",0,0,0,0,0,1,0,"0",0,0,0,"OPN","00-0033106","","00-0039139","00-0033132","6","00-0037240",1,"","1","00-0039139",1,"","","00-0039065",1,"","6","00-0036963",1,"","5","00-0040669",1,"","4","","","","","(1:51) (Shotgun) 16-J.Goff pass short middle to 0-J.Gibbs to DET 32 for 8 yards (36-J.Owens).",0,"0","CHI","DET",21,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109498,2025,2,"2025-09-14_DET_CHI","DET","CHI","PASS",2,1,15,"68",2,2,10,1,3,1,"11",1,0,0,5,"","0","10","6","","","",0,"4.8",0,0,0,0,0,1,0,"0",0,0,0,"STP","00-0033106","","00-0039065","00-0034673","2M","00-0036963",1,"","1","00-0039139",1,"","","00-0039065",1,"","","00-0037240",1,"","4","00-0040669",1,"","1","00-0035647","00-0031583","","","(1:15) (Shotgun) 16-J.Goff pass short middle to 87-S.LaPorta to DET 42 for 10 yards (9-J.Brisker) [50-G.Jarrett].",1,"0","CHI","DET",21,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109499,2025,2,"2025-09-14_DET_CHI","DET","CHI","PASS",2,0,53,"58",1,10,12,1,3,1,"11",1,0,1,5,"","1","11","6","","","",0,"2.1",0,0,0,0,0,1,0,"0",0,0,0,"STP","00-0033106","","00-0036963","00-0036589","6","00-0040669",1,"","8","00-0039065",1,"","4","00-0039139",1,"","","00-0036963",1,"","5","00-0037240",1,"","9","","","","","(:53) (No Huddle, Shotgun) 16-J.Goff pass short middle to 14-A.St. Brown to CHI 46 for 12 yards (36-J.Owens).",1,"0","CHI","DET",21,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109500,2025,2,"2025-09-14_NA","","","NOPL",2,0,47,"",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","Timeout #2 by DET at 00:47.",0,"","CHI","DET",0,0,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109501,2025,2,"2025-09-14_DET_CHI","DET","CHI","PASS",2,0,47,"46",1,10,7,1,3,1,"11",1,0,0,7,"","0","7","3","","","",0,"2.1",0,0,0,0,0,1,0,"0",0,0,0,"OPN","00-0033106","","00-0039065","00-0036589","2","00-0040669",1,"","5","00-0039065",1,"S","13","00-0036963",1,"","1","00-0039139",0,"","","00-0037240",1,"","5","","","","","(:47) (Shotgun) 16-J.Goff pass short left to 87-S.LaPorta to CHI 39 for 7 yards (24-N.McCloud).",0,"0","CHI","DET",21,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109502,2025,2,"2025-09-14_DET_CHI","DET","CHI","PASS",2,0,32,"39",2,3,2,1,3,1,"11",1,0,1,5,"","1","1","2","","","",0,"2.3",0,0,0,0,0,1,0,"0",0,0,0,"TCV","00-0033106","","00-0036963","00-0036589","1","00-0040669",1,"","9","00-0039065",1,"","3","00-0039139",1,"","","00-0036963",1,"","1","00-0037240",1,"","2","","","","","(:32) (No Huddle, Shotgun) 16-J.Goff pass short right to 14-A.St. Brown to CHI 37 for 2 yards (24-N.McCloud).",0,"0","CHI","DET",21,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109503,2025,2,"2025-09-14_NA","","","NOPL",2,0,25,"",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","Timeout #3 by DET at 00:25.",0,"","CHI","DET",0,0,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109504,2025,2,"2025-09-14_DET_CHI","DET","CHI","PASS",2,0,25,"37",3,1,4,1,3,1,"11",0,1,0,5,"","0","4","-1","","","",1,"1.9",0,0,0,0,0,1,0,"0",0,0,0,"OPN","00-0033106","","00-0039139","00-0034673","1","00-0037240",1,"","4","00-0036963",1,"P","1","00-0039139",0,"","","00-0039065",1,"","","00-0040669",1,"","1","00-0036480","","","","(:25) 16-J.Goff pass short right to 0-J.Gibbs ran ob at CHI 33 for 4 yards (49-T.Edmunds).",1,"0","CHI","DET",21,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109505,2025,2,"2025-09-14_DET_CHI","DET","CHI","PASS",2,0,21,"33",1,10,29,1,3,1,"11",1,0,0,5,"","0","29","27","","","",0,"2.4",0,0,1,0,0,1,1,"0",0,0,0,"TCV","00-0033106","","00-0040669","00-0039071","1","00-0036963",1,"","7","00-0037240",1,"","2","00-0039139",1,"","","00-0039065",1,"S","4","00-0040669",1,"","1","","","","","(:21) (Shotgun) 16-J.Goff pass deep right to 18-I.TeSlaa pushed ob at CHI 4 for 29 yards (29-T.Stevenson) [50-G.Jarrett]. The Replay Official reviewed the runner was inbounds ruling, and the play was REVERSED. (Shotgun) 16-J.Goff pass deep right to 18-I.TeSlaa to CHI 4 for 29 yards (29-T.Stevenson) [50-G.Jarrett].",1,"0","CHI","DET",21,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109506,2025,2,"2025-09-14_DET_CHI","DET","CHI","PASS",2,0,6,"4",1,4,4,1,3,1,"11",1,0,0,6,"","","","4","","","",0,"2",0,0,0,0,0,1,0,"1",0,0,0,"TCV","00-0033106","","00-0036963","00-0039071","1","00-0037240",1,"","1","00-0040669",1,"","3","00-0039065",1,"","","00-0039139",1,"","","00-0036963",1,"","1","","","","","(:06) (Shotgun) 16-J.Goff pass short right to 14-A.St. Brown for 4 yards, TOUCHDOWN.",0,"1","CHI","DET",21,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109507,2025,2,"2025-09-14_DET_CHI","DET","CHI","FGXP",2,0,2,"15",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","39-J.Bates extra point is GOOD, Center-49-H.Hatten, Holder-3-J.Fox.",0,"1","CHI","DET",27,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109508,2025,2,"2025-09-14_DET_CHI","CHI","DET","KOFF",2,0,2,"35",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","39-J.Bates kicks 73 yards from DET 35 to CHI -8. 10-L.Burden to CHI 24 for 32 yards (30-K.Dorsey). PENALTY on CHI-47-R.Hyppolite, Offensive Holding, 0 yards, enforced at CHI 23.",0,"0","CHI","DET",14,28,"CHI","Offensive Holding",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109509,2025,2,"2025-09-14_DET_CHI","CHI","DET","KOFF",3,15,0,"35",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","39-J.Bates kicks 63 yards from DET 35 to CHI 2. 10-L.Burden to CHI 24 for 22 yards (52-Z.Cunningham; 96-A.Muhammad).",0,"0","CHI","DET",14,28,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109510,2025,2,"2025-09-14_DET_CHI","CHI","DET","NOPL",3,14,55,"76",1,10,0,0,5,0,"00",1,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","(14:55) (Shotgun) ** Injury Update: DET-92-M.Davenport has returned to the game. PENALTY on CHI-4-D.Swift, False Start, 5 yards, enforced at CHI 24 - No Play.",0,"0","CHI","DET",14,28,"CHI","False Start",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109511,2025,2,"2025-09-14_DET_CHI","CHI","DET","RUSH",3,14,55,"81",1,15,4,1,3,1,"11",0,0,0,6,"LT","3","1","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0036275","","","","00-0034827",0,"","","00-0036275",0,"","","00-0036290",0,"","","00-0039919",0,"","","00-0035208",0,"","","","","","","(14:55) 4-D.Swift left tackle to CHI 23 for 4 yards (34-A.Anzalone).",0,"0","CHI","DET",14,28,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109512,2025,2,"2025-09-14_DET_CHI","CHI","DET","RUSH",3,14,33,"77",2,11,2,1,3,1,"11",1,0,1,6,"RM","1","1","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0036275","","","","00-0035208",1,"","","00-0036290",0,"","","00-0036275",0,"","","00-0034827",1,"","","00-0039919",1,"","","","","","","(14:33) (No Huddle, Shotgun) 4-D.Swift up the middle to CHI 25 for 2 yards (6-T.Arnold).",0,"0","CHI","DET",14,28,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109513,2025,2,"2025-09-14_DET_CHI","CHI","DET","PASS",3,13,55,"75",3,9,0,1,3,1,"11",1,0,0,5,"","","","8","","","",0,"2.1",0,0,0,0,0,0,0,"0",0,0,0,"TCV","00-0039918","","00-0035208","00-0039141","1","00-0034827",1,"","1","00-0036275",0,"","2","00-0036290",1,"","1","00-0035208",1,"","3","00-0039919",1,"","6","","","","","(13:55) (Shotgun) 18-C.Williams pass incomplete short right to 14-O.Zaccheaus.",0,"0","CHI","DET",14,28,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109514,2025,2,"2025-09-14_DET_CHI","CHI","DET","PUNT",3,13,52,"75",4,9,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","(13:52) 19-T.Taylor punts 54 yards to DET 21, Center-46-S.Daly. 11-K.Raymond to DET 24 for 3 yards (39-J.Blackwell).",0,"0","CHI","DET",14,28,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109515,2025,2,"2025-09-14_DET_CHI","DET","CHI","PASS",3,13,42,"76",1,10,64,1,3,1,"11",0,1,0,6,"","0","64","17","","","",0,"3.5",0,0,0,0,0,1,0,"0",0,0,0,"STP","00-0033106","","00-0037240","00-0036589","1","00-0037240",1,"","8","00-0036963",1,"S","3","00-0039139",0,"","","00-0039065",0,"","","00-0040669",1,"","7","00-0035647","","","","(13:42) 16-J.Goff pass deep right to 1-J.Williams to CHI 12 for 64 yards (9-J.Brisker) [98-M.Sweat].",1,"0","CHI","DET",28,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109516,2025,2,"2025-09-14_DET_CHI","DET","CHI","RUSH",3,12,50,"12",1,10,1,1,3,1,"11",1,0,0,6,"RM","1","0","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0036963","","","","00-0039065",0,"","","00-0032464",0,"","","00-0036963",0,"","","00-0037240",0,"","","00-0039139",0,"","","","","","","(12:50) (Shotgun) 14-A.St. Brown up the middle to CHI 11 for 1 yard (97-A.Billings; 91-Ch.Williams).",0,"1","CHI","DET",28,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
1109517,2025,2,"2025-09-14_DET_CHI","DET","CHI","RUSH",3,12,7,"11",2,9,-11,1,3,1,"11",0,0,0,6,"LT","1","-12","","00-0038390","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0039139","","","","00-0040669",0,"","","00-0039139",0,"","","00-0039065",0,"","","00-0036963",0,"","","00-0032464",0,"","","","","","","(12:07) 0-J.Gibbs left tackle to CHI 22 for -11 yards (49-T.Edmunds).",0,"1","CHI","DET",28,14,"","",0,0,0,0,0,46.5,6,"Fieldturf","Dome",0,0
